"multilabel_id","query","filters","gold_answers","context","gold_contexts","gold_id_match","context_match","answer_match","gold_id_or_answer_match","gold_id_and_answer_match","gold_id_or_context_match","gold_id_and_context_match","gold_id_and_context_and_answer_match","context_and_answer_match","rank","document_id","gold_document_ids","gold_documents_id_match","gold_contexts_similarity","gold_answers_match","type","node","eval_mode","index"
"b8e0d3a8759d3bfa8df3bee22f623b9c","where was the capital of the habsburg empire located","b'null'","['Vienna, except from 1583 to 1611, when it was moved to Prague']","","[""Empire Today part of Austria Belgium Bosnia-Herzegovina Croatia Czech Republic France Germany Hungary Italy Liechtenstein Luxembourg Netherlands Poland Romania Serbia Slovakia Slovenia Switzerland Ukraine ^a Main religion of the Czech people, in the Kingdom of Bohemia recognized until 1627 when it was forbidden. ^b German replaced Latin as the official language of the Empire in 1784. The Habsburg Monarchy (German: Habsburgermonarchie) or Empire is an unofficial appellation among historians for the countries and provinces that were ruled by the junior Austrian branch of the House of Habsburg between 1521 and 1780 and then by the successor branch of Habsburg-Lorraine until 1918. The Monarchy was a composite state composed of territories within and outside the Holy Roman Empire, united only in the person of the monarch. The dynastic capital was Vienna, except from 1583 to 1611, when it was moved to Prague. From 1804 to 1867 the Habsburg Monarchy was formally unified as the Austrian Empire, and from 1867 to 1918 as the Austro-Hungarian Empire. The head of the Austrian branch of the House of Habsburg was often elected Holy Roman Emperor: from 1415 until the Empire's dissolution in 1806, Charles VII of Bavaria (1742--1745) was the only Holy Roman Emperor""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['54ed093fde51ed7168641197f717a266-1']","[0.0]","[0.0]","[0.0]","document","Retriever","integrated",0
"4123348b8d2a6710fc0fecf07ad0c770","who wrote hallelujah i just love her so","b'null'","['Ray Charles']","","[""Hallelujah I Love Her So - wikipedia Hallelujah I Love Her So Jump to: navigation, search For the album by Ray Charles, see Ray Charles (album). ``Hallelujah I Love Her So'' Single by Ray Charles from the album Ray Charles (or, Hallelujah I Love Her So) B-side ``What Would I Do Without You'' Released 1956 Format 7'' 45rpm Recorded 1956 Genre soul rhythm and blues Length 2:35 Label Atlantic Songwriter(s) Ray Charles Producer(s) Jerry Wexler Ray Charles singles chronology ``A Fool for You'' (1955) ``Hallelujah I Love Her So'' (1956) ``Mary Ann'' (1956) ``A Fool for You'' (1955) ``Hallelujah I Love Her So'' (1956) ``Mary Ann'' (1956) ``Hallelujah I Love Her So'' is a single from American musician Ray Charles. The jazz and rhythm and blues song was written and released by Charles in 1956 on the Atlantic label, and in 1957 it was included on his self-titled debut LP, also released on Atlantic. The song peaked at number five on the Billboard R&B chart. It is loosely based on 'Get It Over Baby' by Ike Turner (1953). ``Hallelujah I Love Her So'' is a testament to the joyous release of love, featuring a sophisticated horn arrangement and memorable tenor""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['8cd115d49d33e5643f03671b464af70e-0']","[0.0]","[0.0]","[0.0]","document","Retriever","integrated",0
"3bd87c77e78ac596b2caf3b9361c2e97","when did sweet caroline start at red sox games","b'null'","['at least 1997', '1997', 'since at least 1997, and in the middle of the eighth inning at every game since 2002']","","[""repeated whenever the chorus is played. The song has been played at Fenway Park, home of Major League Baseball's Boston Red Sox, since at least 1997, and in the middle of the eighth inning at every game since 2002. On opening night of the 2010 season at Fenway Park, the song was performed by Diamond himself. ``Sweet Caroline'' was played at Penn State Nittany Lions football games at Beaver Stadium until August 2012, halting after the Penn State child sex abuse scandal. Performances at Beaver Stadium resumed in September 2013, however. The song is played at the start of the fourth quarter of Pittsburgh Panthers Football games at Heinz Field. In response, West Virginia University students and fans will yell ``eat shit, Pitt'' during the refrain if heard played. It is also an unofficial song of the University of North Carolina at Chapel Hill, being played at athletic events and pep rallies. On April 16, 2013, the day after the Boston Marathon bombing, the New York Yankees -- longtime rivals of the Red Sox -- announced they would play the song during their home game, preceded by a moment of silence, as a tribute to the victims. On Saturday, April"", ""repeated whenever the chorus is played. The song has been played at Fenway Park, home of Major League Baseball's Boston Red Sox, since at least 1997, and in the middle of the eighth inning at every game since 2002. On opening night of the 2010 season at Fenway Park, the song was performed by Diamond himself. ``Sweet Caroline'' was played at Penn State Nittany Lions football games at Beaver Stadium until August 2012, halting after the Penn State child sex abuse scandal. Performances at Beaver Stadium resumed in September 2013, however. The song is played at the start of the fourth quarter of Pittsburgh Panthers Football games at Heinz Field. In response, West Virginia University students and fans will yell ``eat shit, Pitt'' during the refrain if heard played. It is also an unofficial song of the University of North Carolina at Chapel Hill, being played at athletic events and pep rallies. On April 16, 2013, the day after the Boston Marathon bombing, the New York Yankees -- longtime rivals of the Red Sox -- announced they would play the song during their home game, preceded by a moment of silence, as a tribute to the victims. On Saturday, April"", ""repeated whenever the chorus is played. The song has been played at Fenway Park, home of Major League Baseball's Boston Red Sox, since at least 1997, and in the middle of the eighth inning at every game since 2002. On opening night of the 2010 season at Fenway Park, the song was performed by Diamond himself. ``Sweet Caroline'' was played at Penn State Nittany Lions football games at Beaver Stadium until August 2012, halting after the Penn State child sex abuse scandal. Performances at Beaver Stadium resumed in September 2013, however. The song is played at the start of the fourth quarter of Pittsburgh Panthers Football games at Heinz Field. In response, West Virginia University students and fans will yell ``eat shit, Pitt'' during the refrain if heard played. It is also an unofficial song of the University of North Carolina at Chapel Hill, being played at athletic events and pep rallies. On April 16, 2013, the day after the Boston Marathon bombing, the New York Yankees -- longtime rivals of the Red Sox -- announced they would play the song during their home game, preceded by a moment of silence, as a tribute to the victims. On Saturday, April""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['4f6d9b73acbbdb04b74e315d350e1d72-3', '4f6d9b73acbbdb04b74e315d350e1d72-3', '4f6d9b73acbbdb04b74e315d350e1d72-3']","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","document","Retriever","integrated",0
"2d72a828fe2e2f2913f7ff9c89f5db58","who played king theoden in lord of the rings","b'null'","['Bernard Hill']","","[""Bernard Hill - wikipedia Bernard Hill Jump to: navigation, search Bernard Hill Bernard Hill in September 2007 (1944-12-17) 17 December 1944 (age 72) Blackley, Manchester, England Nationality British Education Xaverian College Alma mater Manchester Metropolitan University Occupation Actor Years active 1975--present Spouse(s) Marianne Hill (? -- present) Children Gabriel Hill Bernard Hill (born 17 December 1944) is an English film, stage and television actor. He is known for playing Yosser Hughes, the troubled 'hard man' whose life is falling apart in Alan Bleasdale's groundbreaking 1980s TV drama Boys from the Blackstuff and, more recently, as the Duke of Norfolk in the BBC adaptation of Dame Hilary Mantel's Wolf Hall. He is also known for roles in blockbuster films, including Captain Edward Smith in Titanic, King Théoden in The Lord of the Rings film trilogy and Luther Plunkitt, the Warden of San Quentin Prison in the Clint Eastwood film True Crime. Contents (hide) 1 Early life 2 Career 2.1 Boys from the Blackstuff 2.2 Later roles 3 Personal life 4 Selected stage and screen credits 4.1 Theatre 4.2 Filmography 4.3 Television 5 Video games 6 References and notes 7 External links Early life(edit) Hill was born in Blackley, Manchester. He was""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['bf04361d4a05ed97e9644ecee5fb63e-0']","[0.0]","[0.0]","[0.0]","document","Retriever","integrated",0
"6ef366ada376a1544811db9a13946a17","when did world war one begin and end","b'null'","['28 July 1914 to 11 November 1918', 'lasted from 28 July 1914 to 11 November 1918']","","[""also known as the First World War, the Great War, or the War to End All Wars, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 million Europeans, were mobilised in one of the largest wars in history. Over nine million combatants and seven million civilians died as a result of the war (including the victims of a number of genocides), a casualty rate exacerbated by the belligerents' technological and industrial sophistication, and the tactical stalemate caused by gruelling trench warfare. It was one of the deadliest conflicts in history and precipitated major political change, including the Revolutions of 1917--1923 in many of the nations involved. Unresolved rivalries at the end of the conflict contributed to the start of the Second World War twenty-one years later. The war drew in all the world's economic great powers, assembled in two opposing alliances: the Allies (based on the Triple Entente of the Russian Empire, the French Third Republic, and the United Kingdom of Great Britain and Ireland) versus the Central Powers of Germany and Austria-Hungary. Although Italy was a member of the Triple Alliance alongside Germany"", ""also known as the First World War, the Great War, or the War to End All Wars, was a global war originating in Europe that lasted from 28 July 1914 to 11 November 1918. More than 70 million military personnel, including 60 million Europeans, were mobilised in one of the largest wars in history. Over nine million combatants and seven million civilians died as a result of the war (including the victims of a number of genocides), a casualty rate exacerbated by the belligerents' technological and industrial sophistication, and the tactical stalemate caused by gruelling trench warfare. It was one of the deadliest conflicts in history and precipitated major political change, including the Revolutions of 1917--1923 in many of the nations involved. Unresolved rivalries at the end of the conflict contributed to the start of the Second World War twenty-one years later. The war drew in all the world's economic great powers, assembled in two opposing alliances: the Allies (based on the Triple Entente of the Russian Empire, the French Third Republic, and the United Kingdom of Great Britain and Ireland) versus the Central Powers of Germany and Austria-Hungary. Although Italy was a member of the Triple Alliance alongside Germany""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['81300ffe2be3206187f0f28f2753e394-3', '81300ffe2be3206187f0f28f2753e394-3']","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","document","Retriever","integrated",0
"2491c268fb43dc3fdbbffa0c161dd9e5","how many episodes of touching evil are there","b'null'","['16']","","['Touching Evil - wikipedia Touching Evil Jump to: navigation, search For the U.S. remake, see Touching Evil (U.S. TV series). Touching Evil DVD cover Genre Crime drama Created by Paul Abbott Starring Robson Green Nicola Walker Michael Feast Adam Kotz Andrew Scarborough Shaun Dingwall Country of origin United Kingdom Original language(s) English No. of series No. of episodes 16 Production Running time 50 minutes Release Original network ITV Picture format 4:3 Original release 29 April 1997 -- 6 June 1999 Touching Evil is a British television drama serial, which began airing in 1997. It was produced by United Productions for Anglia Television, and screened on the ITV network. The first season consists of six 50 minute (one-hour with advertisements) episodes. It was created by Paul Abbott, and written by Abbott with Russell T Davies. The serial was very popular, and led to two sequel serials in 1998 and 1999, although these were not written by Abbott or Davies. The first episode aired on 29 April 1997. The last episode of the series aired on 6 June 1999, after 16 episodes and 3 seasons. The star of the series is Robson Green, playing a police officer D.C.I. Dave Creegan. Touching Evil']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['9729220e0fb8cf158f8690a3643100ea-0']","[0.0]","[0.0]","[0.0]","document","Retriever","integrated",0
"d13611db9296621d7ec5d8882f998eae","who told the story of the prodigal son","b'null'","['Jesus Christ']","","[""Parable of the Prodigal Son - wikipedia Parable of the Prodigal Son Jump to: navigation, search ``Prodigal son'' redirects here. For other uses, see The Prodigal Son (disambiguation). ``The Return of the Prodigal Son'' redirects here. For the painting by Rembrandt, see The Return of the Prodigal Son (Rembrandt). For Egyptian film by Youssef Chahine, see The Return of the Prodigal Son (film). The Return of the Prodigal Son (1773) by Pompeo Batoni The Parable of the Prodigal Son (also known as the Two Brothers, Lost Son, Loving Father, or Lovesick Father) is one of the parables of Jesus and appears in Luke 15:11--32. Jesus Christ shares it with his disciples, the Pharisees and others. In the story, a father has two sons. The younger son asks for his inheritance and, after wasting his fortune (the word prodigal means ``wastefully extravagant''), becomes destitute. He returns home with the intention of begging his father to be made one of his hired servants, expecting his relationship with his father is likely severed. The father welcomes him back and celebrates his return. The older son refuses to participate. The father reminds the older son that one day he will inherit everything, and that""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['2ffddab2a4fd814b5791d6ba6375a2b-0']","[0.0]","[0.0]","[0.0]","document","Retriever","integrated",0
"0f5dcc0b48a4388b30f9477718dc69c9","who scored fastest 10000 runs in test cricket","b'null'","['Alastair Cook']","","[""in the format, doing so while playing a match against Pakistan. Brian Lara took the least number of innings (195) to reach the 10,000 run mark, later equalled by Sachin Tendulkar and Kumar Sangakkara, while Australia's Steve Waugh took 244 innings to achieve the feat. Alastair Cook is the fastest in terms of time span, taking 10 years and 87 days. The time taken by Shivnarine Chanderpaul (18 years and 37 days) is the slowest among all. As of May 2017, Tendulkar leads the list with 15,921 runs followed by Ricky Ponting of Australia with 13,378. Contents (hide) 1 Key 2 10,000 or more runs in Tests 3 See also 4 Notes 5 References 6 External links Key(edit) Mat. -- denotes the number of matches played Inn. -- denotes the number of innings batted Date -- denotes the date in which the player crossed the 10,000 run mark -- denotes that the player is active 10,000 or more runs in Tests(edit) 10,000 runs in Tests No. Player Team Debut Retirement Mat. Inn. Runs Avg. 100s 50s Date Ref. Tendulkar, SachinSachin Tendulkar India 2013 200 329 15,921 53.73 51 68 000000002005-03-16-000016 March 2005 Ponting, RickyRicky Ponting Australia 1995 2012 168 287""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['74d1c868a5f0d9efb9cf3a3966e09d34-1']","[0.0]","[0.0]","[0.0]","document","Retriever","integrated",0
"44c7dcc478bd359923ca113e150f6ba7","where is the love meaning of the song","b'null'","['lament on various worldwide problems']","","[""by will.i.am, apl.de.ap, Taboo, Justin Timberlake, Ron Fair, Printz Board, George Pajon, Fiona Davies M. Fratantuno, and J. Curtis, and co-produced by will.i.am and Ron Fair. In this song, The Black Eyed Peas lament on various worldwide problems. Many issues are discussed, which include but are not limited to terrorism, US government hypocrisy, racism, gang crime, pollution, war, and intolerance Reception(edit) The song was rewarded with nominations at the 46th Grammy Awards in 2004 for Record of the Year and Best Rap/Sung Collaboration. The song was the biggest selling single of 2003 in the UK. It was also the 25th best-selling single of the 2000s (decade) in the UK. On May 12, 2013, after 10 years since the song's release, the song re-entered the official UK singles charts at 40, eventually peaking at 35. Music video(edit) The music video for ``Where Is the Love?'' was shot in East Los Angeles and features The Black Eyed Peas and various other people, including various young children, asking the world where the love really is. In the video, will.i.am and Taboo act as a soul music road duo who use music to tell people what is wrong with the world, Fergie appears as""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['fc30a0203bc5c4f0b83dda3e7c2a5afc-3']","[0.0]","[0.0]","[0.0]","document","Retriever","integrated",0
"71c3c9d0e57390b319cdd641dc0edbf0","the art and science of making objects from clay is called","b'null'","['Ceramic art', 'Ceramic']","","[""Ceramic art - wikipedia Ceramic art Jump to: navigation, search Etruscan: Diomedes and Polyxena, from the Etruscan amphora of the Pontic group, c. 540--530 BCE -- From Vulci Venus of Dolní Věstonice, before 25,000 BCE Ceramic art is art made from ceramic materials, including clay. It may take forms including art ware, tile, figurines, sculpture, and tableware. Ceramic art is one of the arts, particularly the visual arts. Of these, it is one of the plastic arts. While some ceramics are considered fine art, as pottery or sculpture, some are considered to be decorative, industrial or applied art objects. Ceramics may also be considered artefacts in archaeology. Ceramic art can be made by one person or by a group of people. In a pottery or ceramic factory, a group of people design, manufacture and decorate the art ware. Products from a pottery are sometimes referred to as ``art pottery''. In a one-person pottery studio, ceramists or potters produce studio pottery. The word ``ceramics'' comes from the Greek keramikos (κεραμικος), meaning ``pottery'', which in turn comes from keramos (κεραμος) meaning ``potter's clay''. Most traditional ceramic products were made from clay (or clay mixed with other materials), shaped and subjected to heat,"", ""Ceramic art - wikipedia Ceramic art Jump to: navigation, search Etruscan: Diomedes and Polyxena, from the Etruscan amphora of the Pontic group, c. 540--530 BCE -- From Vulci Venus of Dolní Věstonice, before 25,000 BCE Ceramic art is art made from ceramic materials, including clay. It may take forms including art ware, tile, figurines, sculpture, and tableware. Ceramic art is one of the arts, particularly the visual arts. Of these, it is one of the plastic arts. While some ceramics are considered fine art, as pottery or sculpture, some are considered to be decorative, industrial or applied art objects. Ceramics may also be considered artefacts in archaeology. Ceramic art can be made by one person or by a group of people. In a pottery or ceramic factory, a group of people design, manufacture and decorate the art ware. Products from a pottery are sometimes referred to as ``art pottery''. In a one-person pottery studio, ceramists or potters produce studio pottery. The word ``ceramics'' comes from the Greek keramikos (κεραμικος), meaning ``pottery'', which in turn comes from keramos (κεραμος) meaning ``potter's clay''. Most traditional ceramic products were made from clay (or clay mixed with other materials), shaped and subjected to heat,""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['39bf6b0eadf8d984551fd5045b47d542-0', '39bf6b0eadf8d984551fd5045b47d542-0']","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","document","Retriever","integrated",0
"9e9708ca0b31342c4ed04b05d8ca0dc8","when did they stop making jello pudding pops","b'null'","['around 2011', 'the 90s']","","[""Pudding pop - Wikipedia Pudding pop Jump to: navigation, search Pudding Pops, frosty Popsicle treats originally made and marketed by Jell-O, were first launched with Bill Cosby acting as spokesperson. He marketed them as ``Puddin' Pops!'' Pudding Pops originated in Baton Rouge, Louisiana in the 1970s in the United States of America. In its first year, it earned $100,000,000, and after 5 years, it was earning $300,000,000 a year. Despite strong sales into the 90s, Pudding Pops were eventually discontinued due to not being profitable. After being absent for a time, they were reintroduced to grocery stores under the Popsicle brand name. However, due to differences in texture to the original and different shape, popularity never reached its predecessors which resulted in them beginning to be pulled from stores around 2011. Pudding Pops come in a variety pack of chocolate, vanilla and chocolate-vanilla swirl, which have 90 calories per serving, 3 grams of fat, and 15 grams of carbohydrates. See also(edit) List of frozen dessert brands References(edit) Jump up ^ ``What Happened To Jell-O Pudding Pops?''. Culinary Lore. 5 November 2014. Retrieved 20 September 2016. Sources(edit) http://www.bloglander.com/cheapeats/2005/07/28/jello-pudding-pops/ This brand-name food or drink product--related article is a stub. You can help"", ""Pudding pop - Wikipedia Pudding pop Jump to: navigation, search Pudding Pops, frosty Popsicle treats originally made and marketed by Jell-O, were first launched with Bill Cosby acting as spokesperson. He marketed them as ``Puddin' Pops!'' Pudding Pops originated in Baton Rouge, Louisiana in the 1970s in the United States of America. In its first year, it earned $100,000,000, and after 5 years, it was earning $300,000,000 a year. Despite strong sales into the 90s, Pudding Pops were eventually discontinued due to not being profitable. After being absent for a time, they were reintroduced to grocery stores under the Popsicle brand name. However, due to differences in texture to the original and different shape, popularity never reached its predecessors which resulted in them beginning to be pulled from stores around 2011. Pudding Pops come in a variety pack of chocolate, vanilla and chocolate-vanilla swirl, which have 90 calories per serving, 3 grams of fat, and 15 grams of carbohydrates. See also(edit) List of frozen dessert brands References(edit) Jump up ^ ``What Happened To Jell-O Pudding Pops?''. Culinary Lore. 5 November 2014. Retrieved 20 September 2016. Sources(edit) http://www.bloglander.com/cheapeats/2005/07/28/jello-pudding-pops/ This brand-name food or drink product--related article is a stub. You can help""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['58a027bf8f6e80603c9a1900d110c82e-0', '58a027bf8f6e80603c9a1900d110c82e-0']","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","document","Retriever","integrated",0
"d8f5c6b17754b8704751622811baf223","who took over for batman when his back was broken","b'null'","['Jean-Paul Valley (a.k.a. Azrael)', 'an apprentice named Jean-Paul Valley (a.k.a. Azrael)']","","[""978-1401233792 Vol. 2: Knightquest ISBN 978-1401235369 Vol. 3: KnightsEnd ISBN 978-1401237219 ``Knightfall'' is a 1993-1994 Batman story arc published by DC Comics. It consists of a trilogy of storylines that ran from 1993 to 1994, consisting of ``Knightfall'', ``Knightquest'', and ``KnightsEnd''. The story takes place over approximately six months. Bruce Wayne (Batman) suffers burnout and is systematically assaulted and crippled by a ``super steroid''-enhanced genius named Bane. Wayne is replaced as Batman by an apprentice named Jean-Paul Valley (a.k.a. Azrael), who becomes increasingly violent and unstable, tarnishing Batman's reputation. Eventually, Wayne is healed through paranormal means, and reclaims his role as Batman. ``Knightfall'' resulted in long-term ramifications for the Batman continuity, as Batman's trust from the police, the public, and fellow superheroes had to be rebuilt, due to Azrael's violence. Additionally, Wayne realizes the peril and burden of attempting to work in solitude, leading to the eventual creation of the modern incarnation of the Batman family. The events of Knightfall also led to the resignation of Wayne's loyal butler, Alfred Pennyworth. The entire ``Knightfall'' storyline took over a year to complete in the comic book serials. In later years, the comics were reprinted several times, though never in full, as"", ""978-1401233792 Vol. 2: Knightquest ISBN 978-1401235369 Vol. 3: KnightsEnd ISBN 978-1401237219 ``Knightfall'' is a 1993-1994 Batman story arc published by DC Comics. It consists of a trilogy of storylines that ran from 1993 to 1994, consisting of ``Knightfall'', ``Knightquest'', and ``KnightsEnd''. The story takes place over approximately six months. Bruce Wayne (Batman) suffers burnout and is systematically assaulted and crippled by a ``super steroid''-enhanced genius named Bane. Wayne is replaced as Batman by an apprentice named Jean-Paul Valley (a.k.a. Azrael), who becomes increasingly violent and unstable, tarnishing Batman's reputation. Eventually, Wayne is healed through paranormal means, and reclaims his role as Batman. ``Knightfall'' resulted in long-term ramifications for the Batman continuity, as Batman's trust from the police, the public, and fellow superheroes had to be rebuilt, due to Azrael's violence. Additionally, Wayne realizes the peril and burden of attempting to work in solitude, leading to the eventual creation of the modern incarnation of the Batman family. The events of Knightfall also led to the resignation of Wayne's loyal butler, Alfred Pennyworth. The entire ``Knightfall'' storyline took over a year to complete in the comic book serials. In later years, the comics were reprinted several times, though never in full, as""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['3a1d6ec41db63f2519cb6f96b2729742-1', '3a1d6ec41db63f2519cb6f96b2729742-1']","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","document","Retriever","integrated",0
"72d77b3f213913b1fb88b208007f7e08","where does the last name andersen originate from","b'null'","[""Danish-Norwegian patronymic surname meaning ``son of Anders''""]","","[""Andersen - wikipedia Andersen Jump to: navigation, search Andersen (Danish pronunciation: (ˈɑnɐsn̩)) is a Danish-Norwegian patronymic surname meaning ``son of Anders'' (itself derived from the Greek name ``Ανδρέας/Andreas'', cf. English Andrew). It is the fifth most common surname in Denmark, shared by about 3.2% of the population. From the same root -- the given name Andreas -- derives the surname Andreasen Danish pronunciation: (ænˈdʁɛːˀæsn̩) (cognate Andreassen) and Andresen Danish pronunciation: (ænˈdʁɛːˀsn̩). The numbers of bearers of the surnames Andersen, Andreasen, Andreassen and Andresen in Denmark and Norway (2009): Andersen Andreasen Andreassen Andresen source Denmark 165,871 12,013 2,430 4,508 Statistics Denmark Norway 38,433 103 12,376 6,581 Statistics Norway Contents (hide) 1 Persons with the name Andersen 2 United States Air Force Base 3 Companies 4 Medicine 5 Fiction 6 References 7 See also Persons with the name Andersen(edit) Aksel Andersen (1912--1977), American-Danish organist and composer Aksel Frederik Andersen (1891--1972), Danish mathematician Alex Høgh Andersen (born 1994), Danish actor Alf Andersen (1906--1975), Norwegian ski jumper Alf Andersen (1928--1962), Norwegian flautist André Andersen (born 1961), Russian-Danish multi-instrumentalist and composer Anja Andersen, Danish handball coach and former handball player. Arthur E. Andersen, founder of the eponymous former auditing, tax and consulting firm Arvid Andersen,""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['c64c1e181e231c8064e968dc841c422c-0']","[0.0]","[0.0]","[0.0]","document","Retriever","integrated",0
"594df45de414a098a626f7325fd6b269","the fertile crescent is located between what two bodies of water","b'null'","['Tigris and Euphrates rivers']","","['Fertile Crescent - wikipedia Fertile Crescent Jump to: navigation, search Map showing the generally defined area of the Fertile Crescent in red The Fertile Crescent (also known as the cradle of civilization) is a crescent-shaped region containing the comparatively moist and fertile areas of what is an otherwise arid and semi-arid Western Asia, the Nile Valley and Nile Delta. It was created by the inundations of the surrounding Nile, Euphrates, and Tigris rivers. Having originated in the study of ancient history, the concept soon developed and today retains meanings in international geopolitics and diplomatic relations. The Fertile Crescent includes Mesopotamia, the land in and around the Tigris and Euphrates rivers; and the Levant, the eastern coast of the Mediterranean Sea. The modern-day countries with significant territory within the Fertile Crescent are Iraq, Syria, Lebanon, Cyprus, Jordan, Israel, Palestine, Egypt, as well as the southeastern fringe of Turkey and the western fringes of Iran. The region saw the development of some of the earliest human civilizations, which flourished thanks to the water supplies and agricultural resources available in the Fertile Crescent. Technological advances made in the region include the development of writing, glass, the wheel, agriculture, and the use of irrigation.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['9bd470d0d759df70b50224e355f0b2f9-0']","[0.0]","[0.0]","[0.0]","document","Retriever","integrated",0
"523977b7ad5ca2560ce6126563b9c632","how did the fertile crescent get its nickname","b'null'","['popularized by University of Chicago archaeologist James Henry Breasted, beginning with his high school textbooks Outlines of European History in 1914 and Ancient Times, A History of the Early World in 1916.']","","[""Contents (hide) 1 Terminology 2 Geography 3 Climate and bio-diversity 4 History 4.1 Early domestications 5 Languages 6 See also 7 Notes and references 8 Bibliography 9 External links Terminology(edit) The term ``Fertile Crescent'' was popularized by University of Chicago archaeologist James Henry Breasted, beginning with his high school textbooks Outlines of European History in 1914 and Ancient Times, A History of the Early World in 1916. Breasted's 1916 textbook description of the Fertile Crescent: The westernmost extension of Asia is an irregular region roughly included within the circuit of waters marked out by the Caspian and Black seas on the north, by the Mediterranean and Red seas on the west, and by the Indian Ocean and the Persian Gulf on the south and east. It is a region consisting chiefly of mountains in the north and desert in the south. The earliest home of men in this great arena of Western Asia is a borderland between the desert and the mountains, a kind of cultivable fringe of the desert, a fertile crescent having the mountains on one side and the desert on the other. This fertile crescent is approximately a semicircle, with the open side toward the south, having""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"","['f7612da2b8bcbefaf11de2b33da08fb9-1']","[0.0]","[0.0]","[0.0]","document","Retriever","integrated",0
